78.55,64.9,70.46,49.93,0
82.05,70.73,71.9,61.24,1
78.6,65.83,69.95,62.41,2
84.0,67.73,70.11,68.44,3
82.92,72.4,63.72,54.34,4
83.29,73.86,73.75,72.81,5
84.97,73.26,69.43,72.7,6
86.37,72.65,67.81,64.62,7
88.1,74.87,75.6,55.46,8
81.14,73.6,68.7,74.16,9
86.78,71.3,73.02,64.58,10
86.69,74.12,73.98,52.01,11
88.08,77.33,75.18,57.45,12
86.76,76.51,75.95,59.96,13
88.0,78.41,77.11,71.79,14
86.07,77.59,73.96,75.66,15
89.05,77.62,69.0,76.68,16
86.46,74.42,74.23,65.06,17
87.73,76.32,74.56,69.72,18
83.39,75.07,74.22,69.37,19
87.47,75.25,75.23,71.17,20
84.02,77.46,73.98,72.03,21
88.89,74.82,75.65,73.08,22
87.96,74.82,77.78,72.09,23
87.41,77.65,71.69,72.37,24
86.24,75.47,67.79,69.95,25
88.88,77.4,73.76,71.79,26
85.25,77.11,71.57,60.23,27
88.1,75.5,75.06,73.48,28
86.37,77.45,74.24,74.44,29
84.17,76.85,75.88,77.2,30
85.76,76.46,72.17,76.38,31
86.63,75.21,77.4,76.23,32
87.1,76.3,77.67,73.9,33
91.18,79.59,74.62,73.49,34
85.05,76.61,73.53,74.77,35
84.73,75.35,83.51,76.56,36
86.76,73.55,69.21,71.79,37
86.59,80.24,75.56,78.0,38
86.54,77.69,82.29,76.45,39
88.81,79.29,75.5,76.89,40
88.66,77.09,75.18,73.93,41
88.18,80.91,80.83,73.56,42
88.76,79.55,81.89,77.4,43
90.28,78.6,72.59,72.0,44
86.78,75.14,78.82,68.42,45
90.94,79.22,74.97,80.32,46
89.11,78.82,79.74,73.65,47
87.71,77.49,78.08,73.96,48
86.78,78.28,71.88,74.48,49
86.69,78.53,74.78,77.6,50
87.08,80.08,77.21,74.58,51
87.56,80.18,76.81,72.44,52
87.64,80.36,79.5,74.0,53
86.78,79.37,79.13,73.73,54
87.64,78.97,77.2,77.88,55
88.35,79.95,78.26,76.52,56
88.35,80.38,78.94,75.94,57
88.12,79.54,76.23,74.44,58
88.74,79.83,76.66,77.74,59
88.51,80.31,77.19,76.14,60
89.06,81.53,79.95,76.14,61
89.45,80.34,78.08,75.94,62
88.59,81.09,78.18,78.59,63
87.88,80.46,77.08,77.44,64
87.96,79.37,77.7,74.44,65
88.44,81.76,80.3,75.43,66
88.35,81.54,78.47,73.56,67
88.35,80.49,77.87,78.45,68
88.83,82.0,79.67,78.15,69
88.83,82.16,78.59,78.15,70
88.12,82.12,79.4,74.78,71
88.35,81.76,79.01,75.5,72
88.51,81.02,78.48,76.01,73
88.2,82.12,79.89,75.36,74
88.44,81.84,79.34,75.53,75
88.2,81.86,79.36,75.53,76
87.96,82.02,79.91,75.87,77
88.12,82.4,79.67,74.65,78
87.88,82.34,79.58,76.08,79
