84.96,70.15,65.11,62.71,0
83.97,69.75,71.46,69.12,1
83.27,72.4,66.5,71.87,2
84.87,72.22,71.85,75.09,3
83.19,75.2,70.49,71.67,4
85.56,74.96,72.64,71.88,5
88.74,80.23,78.83,76.58,6
90.01,83.03,79.21,82.53,7
89.44,80.17,85.75,82.06,8
87.19,84.77,82.5,76.86,9
89.0,81.5,81.19,72.89,10
90.49,85.55,83.45,72.68,11
90.23,82.92,83.01,86.26,12
91.45,83.2,80.12,82.94,13
90.58,84.24,82.61,76.62,14
87.32,82.91,79.43,72.54,15
89.99,85.51,86.51,85.7,16
93.21,87.59,85.11,82.34,17
89.47,86.25,86.48,80.13,18
93.48,87.8,83.84,85.09,19
92.16,87.77,87.92,80.54,20
90.11,85.36,87.17,78.6,21
91.6,89.33,90.27,77.82,22
93.03,88.82,85.18,83.74,23
90.87,88.49,81.98,85.57,24
90.35,87.85,86.81,85.46,25
92.81,88.12,90.14,82.51,26
90.57,86.77,91.34,89.72,27
92.94,90.14,88.13,83.67,28
94.02,91.53,89.33,83.16,29
94.77,91.34,91.54,88.86,30
85.21,86.68,82.8,86.32,31
92.55,88.22,88.34,90.2,32
95.63,88.29,89.9,90.09,33
94.3,91.09,90.61,87.24,34
95.04,88.81,89.49,82.58,35
94.99,90.24,88.55,89.76,36
95.07,90.7,90.68,86.8,37
92.3,90.53,85.46,85.23,38
94.19,91.42,90.27,86.32,39
94.65,89.53,88.13,91.53,40
96.87,93.37,93.32,88.3,41
94.73,91.91,89.27,83.94,42
94.24,92.3,93.49,83.43,43
91.89,91.97,91.36,90.94,44
94.41,87.91,90.04,90.88,45
94.99,92.89,95.24,91.73,46
96.09,88.97,94.08,91.46,47
91.33,91.12,90.34,87.41,48
96.33,94.39,91.58,89.48,49
95.23,94.96,94.35,90.81,50
95.87,94.83,93.5,90.81,51
95.63,94.67,93.88,89.59,52
95.78,94.04,94.33,90.81,53
95.23,94.49,94.12,90.1,54
95.72,94.71,94.05,90.74,55
95.01,94.45,93.79,90.74,56
95.94,94.55,92.61,90.61,57
95.7,95.06,94.28,92.24,58
95.23,94.3,93.93,92.1,59
96.26,95.15,94.12,92.04,60
96.02,94.8,93.24,92.04,61
96.73,95.57,95.0,92.31,62
95.46,94.71,94.65,92.1,63
95.7,94.56,94.1,92.1,64
95.07,94.39,92.75,92.17,65
95.7,94.5,94.17,92.17,66
96.02,95.13,95.14,92.1,67
96.02,94.95,95.85,92.17,68
96.17,94.81,95.78,92.38,69
95.94,94.66,94.49,92.31,70
95.94,95.09,94.19,92.1,71
95.94,94.69,95.37,92.1,72
96.41,94.25,96.07,92.31,73
96.17,93.88,95.18,92.24,74
95.94,94.55,95.13,92.31,75
96.17,94.87,95.06,92.31,76
96.17,94.93,94.66,92.24,77
96.41,94.91,95.21,92.31,78
96.41,94.65,94.89,92.31,79
84.96,70.15,65.11,62.71,0
83.97,69.75,71.46,69.12,1
83.27,72.4,66.5,71.87,2
84.87,72.22,71.85,75.09,3
83.19,75.2,70.49,71.67,4
85.56,74.96,72.64,71.88,5
88.74,80.23,78.83,76.58,6
90.01,83.03,79.21,82.53,7
89.44,80.17,85.52,82.0,8
87.19,84.66,82.26,76.86,9
89.0,81.34,81.1,72.89,10
90.49,85.55,83.45,72.68,11
90.23,82.92,83.01,86.26,12
91.45,83.2,80.12,82.94,13
90.58,84.24,82.61,76.62,14
87.32,82.91,79.43,72.54,15
89.99,85.51,86.51,85.7,16
93.21,87.59,85.11,82.34,17
89.47,86.25,86.48,80.13,18
93.48,87.8,83.84,85.09,19
92.16,87.77,87.92,80.54,20
90.11,85.36,87.17,78.6,21
91.6,89.33,90.27,77.82,22
93.03,88.65,85.18,83.67,23
90.87,88.49,81.98,85.57,24
90.35,87.85,86.81,85.46,25
92.81,88.12,90.14,82.51,26
90.57,86.77,91.34,89.72,27
92.94,90.14,88.13,83.67,28
94.02,91.53,89.33,83.16,29
94.77,91.34,91.54,88.86,30
85.21,86.68,82.8,86.32,31
92.55,88.22,88.34,90.2,32
95.63,88.29,89.9,90.09,33
94.3,91.09,90.61,87.24,34
