84.96,68.07,72.48,61.84,0
87.69,76.69,73.33,75.09,1
88.89,78.49,77.47,63.67,2
90.15,82.63,76.79,72.78,3
91.06,83.14,72.19,84.57,4
90.4,83.59,77.86,78.8,5
94.6,81.37,88.53,71.46,6
91.43,85.95,87.5,76.32,7
89.47,84.69,81.38,80.84,8
90.81,89.4,86.17,84.91,9
93.16,86.39,86.05,80.68,10
94.04,91.61,87.27,87.0,11
85.12,86.79,85.75,88.76,12
92.91,88.44,84.61,84.69,13
93.65,88.29,89.62,84.65,14
94.51,87.78,91.91,76.43,15
93.5,90.26,89.54,87.54,16
93.75,91.2,89.47,89.21,17
92.14,91.09,89.57,87.92,18
94.06,89.92,90.34,87.6,19
92.72,91.07,90.3,81.15,20
92.64,91.42,88.96,88.89,21
96.41,93.69,89.57,87.68,22
96.41,92.69,94.61,88.09,23
95.29,92.81,84.2,87.16,24
95.63,94.23,94.02,88.81,25
92.79,90.3,87.71,87.06,26
96.66,92.84,93.66,89.86,27
96.26,93.57,95.41,85.0,28
96.0,94.37,92.75,90.81,29
95.29,93.33,96.48,90.37,30
96.95,92.96,95.41,91.59,31
96.73,93.86,96.15,92.86,32
96.02,94.97,95.51,88.87,33
96.49,95.17,93.78,92.61,34
96.09,92.45,87.39,93.12,35
94.62,92.71,89.93,93.05,36
94.21,92.79,96.15,92.14,37
94.94,93.12,94.9,90.61,38
96.19,94.58,93.78,92.31,39
95.87,95.39,96.2,92.01,40
95.56,93.56,97.0,87.75,41
98.0,94.35,92.83,89.93,42
95.78,95.6,96.51,93.67,43
95.09,94.61,91.95,91.97,44
97.7,94.92,97.32,92.07,45
96.75,95.58,95.43,91.36,46
95.89,95.24,93.81,93.67,47
96.66,93.07,95.42,91.15,48
97.59,95.55,97.2,94.01,49
98.65,96.46,97.62,94.66,50
98.17,96.65,97.48,94.08,51
97.7,96.9,98.66,94.22,52
97.93,96.96,97.63,94.73,53
97.46,96.53,97.38,94.73,54
97.61,96.31,97.53,94.01,55
98.17,96.58,98.01,94.22,56
97.93,96.7,97.79,94.86,57
97.93,96.86,98.11,94.93,58
97.46,96.8,98.51,94.86,59
97.46,96.53,98.42,94.93,60
97.46,96.8,98.98,95.0,61
97.46,96.7,98.75,95.0,62
98.17,96.94,98.82,94.29,63
97.85,96.58,98.58,94.29,64
96.99,96.39,98.03,94.86,65
97.61,96.59,98.27,94.29,66
97.7,96.75,98.27,94.29,67
97.22,96.23,98.01,93.57,68
98.17,97.08,97.16,93.37,69
97.93,96.7,98.1,93.57,70
97.93,96.86,98.27,94.29,71
97.85,97.24,98.45,95.0,72
97.85,96.59,98.27,93.57,73
97.93,97.18,98.76,94.29,74
97.93,97.02,98.68,94.29,75
97.93,96.8,98.51,95.0,76
97.7,96.86,98.59,95.0,77
97.7,96.75,98.59,94.29,78
97.93,96.7,98.51,94.29,79
