72.9,64.46,69.51,52.51,0
82.67,72.04,70.13,73.88,1
80.06,76.09,74.08,79.09,2
80.47,76.3,77.24,76.27,3
85.32,75.37,77.51,82.56,4
86.91,78.69,81.72,75.09,5
83.92,78.19,77.75,77.77,6
87.08,80.83,81.79,69.01,7
90.1,79.16,82.46,76.97,8
85.92,76.67,80.13,79.65,9
85.29,78.83,82.54,80.42,10
90.21,83.77,82.2,75.36,11
86.68,81.21,76.8,77.3,12
88.89,81.44,83.9,80.61,13
87.07,81.75,84.76,76.42,14
87.42,81.45,83.48,85.6,15
90.94,83.0,83.36,78.81,16
88.89,83.53,84.62,81.24,17
87.81,81.12,84.71,80.69,18
89.05,83.18,84.64,78.94,19
89.5,83.53,87.2,82.06,20
91.55,82.85,86.16,87.85,21
89.37,85.42,84.12,81.79,22
89.89,82.52,84.4,81.9,23
91.01,85.07,84.81,82.92,24
90.4,84.01,83.26,86.83,25
89.62,83.17,81.91,87.03,26
88.15,83.89,82.75,85.39,27
92.19,85.04,89.07,81.97,28
90.47,84.96,86.8,84.48,29
90.47,85.0,85.67,79.03,30
89.06,85.58,86.44,83.08,31
89.96,83.65,86.92,85.06,32
88.79,83.5,86.97,82.06,33
91.18,85.71,84.28,86.68,34
90.33,86.0,87.09,85.87,35
90.71,85.94,85.54,86.08,36
88.66,83.5,86.58,86.93,37
90.54,86.73,87.89,85.7,38
91.91,88.12,90.62,82.06,39
89.69,85.08,86.3,82.95,40
89.28,85.18,86.41,85.47,41
91.01,85.64,86.79,82.13,42
91.54,87.66,88.09,84.21,43
91.03,86.94,87.72,86.24,44
90.16,85.61,85.26,86.01,45
90.77,85.87,84.09,88.02,46
90.25,87.94,87.85,84.48,47
90.33,86.68,87.95,86.9,48
90.87,86.07,85.61,89.78,49
90.72,86.07,86.91,90.43,50
91.2,86.42,88.65,90.06,51
91.67,85.59,88.86,90.13,52
91.91,86.64,88.81,88.26,53
91.35,86.24,88.45,87.34,54
91.82,86.64,88.97,88.97,55
91.59,87.22,89.3,88.26,56
91.67,87.31,88.81,88.7,57
91.91,87.59,88.27,89.28,58
91.35,87.32,88.48,87.48,59
91.82,87.57,88.97,89.48,60
92.21,87.26,88.97,87.54,61
92.06,87.76,88.76,88.12,62
91.43,88.03,89.72,88.12,63
91.67,87.0,89.13,87.34,64
92.06,87.43,89.13,86.83,65
92.38,87.61,90.24,87.54,66
91.91,87.26,89.76,86.9,67
91.43,88.33,91.07,86.83,68
92.14,88.33,90.12,87.54,69
91.91,88.11,90.19,89.04,70
91.91,87.98,90.16,87.41,71
91.43,88.54,90.34,86.76,72
91.43,88.14,90.48,88.12,73
92.38,88.33,90.27,86.97,74
92.14,88.17,90.19,86.9,75
91.91,88.28,90.26,86.97,76
92.14,88.11,90.34,86.9,77
92.14,88.07,90.19,86.97,78
92.62,88.28,90.27,86.9,79
