99.98,99.81,99.81,99.98,4000
99.8,99.84,99.88,99.66,3500
99.58,99.62,99.85,99.5,3000
97.93,97.76,97.25,96.15,2500
98.02,97.56,97.41,94.79,2000
97.07,95.88,96.83,94.01,1500
96.9,96.79,96.37,94.01,1000
96.34,95.17,95.21,91.32,500
95.48,92.82,92.45,89.89,200
94.38,89.88,89.14,82.44,100
94.21,88.89,89.55,84.99,80
92.16,86.05,86.78,82.5,50
88.37,80.34,81.32,77.6,30
87.88,82.34,79.58,76.08,20
85.0,74.9,74.81,72.57,10
