81.36,67.03,65.33,62.53,0
85.0,69.66,63.89,58.93,1
85.69,71.18,71.49,54.79,2
86.79,69.45,67.9,56.02,3
84.02,70.27,71.04,57.75,4
83.32,70.74,68.1,56.87,5
82.6,71.71,71.39,60.97,6
87.98,71.03,71.34,64.25,7
85.1,69.09,63.14,76.35,8
87.72,74.77,70.16,73.69,9
86.91,69.83,66.05,72.05,10
87.59,72.55,68.29,66.39,11
79.79,73.22,71.84,70.87,12
83.1,70.8,72.87,61.66,13
85.09,73.57,75.54,64.51,14
79.35,73.24,77.13,71.51,15
86.74,75.36,76.37,57.38,16
84.59,73.08,64.57,69.1,17
85.8,70.99,73.54,63.93,18
81.68,73.55,75.25,70.55,19
85.32,75.8,69.59,68.83,20
86.55,72.89,67.87,74.32,21
85.61,73.69,74.73,66.28,22
83.53,71.53,71.38,66.55,23
82.76,77.72,70.1,67.84,24
80.5,73.36,74.26,65.03,25
84.0,75.41,72.27,64.45,26
84.66,74.04,71.18,67.48,27
80.95,70.75,69.81,69.62,28
84.66,75.43,66.64,64.48,29
81.96,74.32,70.51,68.41,30
89.35,77.37,75.98,69.85,31
82.49,68.27,71.64,63.37,32
87.42,76.4,73.66,72.66,33
90.2,78.65,76.19,66.25,34
82.83,75.2,70.7,63.9,35
84.75,76.06,71.79,70.63,36
81.36,72.38,69.88,68.12,37
84.48,74.06,68.3,62.89,38
87.25,76.31,69.15,64.58,39
84.92,73.87,66.13,63.16,40
87.42,77.7,75.22,62.44,41
84.27,75.13,73.51,67.27,42
83.9,73.92,69.63,64.55,43
87.35,72.79,64.1,66.52,44
84.22,76.53,71.47,66.96,45
85.3,75.14,68.36,66.49,46
79.76,74.44,72.65,73.45,47
86.08,78.75,74.99,72.69,48
85.1,73.98,73.75,69.0,49
85.64,76.83,74.06,68.59,50
86.44,76.76,73.28,68.29,51
85.73,77.26,74.5,67.64,52
86.68,77.72,75.91,68.29,53
84.78,77.72,74.84,67.06,54
85.1,78.64,75.55,68.93,55
86.9,78.14,73.59,66.42,56
86.12,77.97,74.62,66.86,57
85.42,77.46,75.48,67.3,58
85.66,78.41,76.3,67.06,59
85.64,77.99,75.61,66.42,60
86.68,78.45,75.18,65.64,61
86.42,79.37,75.15,67.0,62
86.05,77.72,75.57,69.07,63
85.73,77.98,75.69,68.22,64
86.27,77.65,76.12,66.93,65
86.98,78.77,75.18,67.95,66
84.93,78.29,75.16,66.21,67
86.51,77.61,75.6,67.0,68
85.64,78.88,74.83,66.49,69
86.51,77.93,75.87,65.64,70
85.56,78.63,76.57,65.57,71
86.57,78.31,77.03,65.77,72
85.64,77.12,75.22,66.86,73
86.81,79.16,75.26,66.28,74
86.42,78.21,75.01,66.21,75
85.95,78.23,75.09,66.35,76
86.19,78.48,75.57,66.21,77
86.27,78.52,75.4,66.86,78
86.19,78.26,75.23,66.28,79
