82.94,75.73,64.91,64.73,0
86.94,84.32,82.16,87.93,1
87.47,86.35,84.59,84.48,2
91.85,87.45,84.39,85.48,3
91.42,90.07,86.01,80.78,4
91.82,91.86,85.78,86.9,5
94.5,90.5,86.89,87.37,6
94.16,91.79,87.45,87.61,7
93.88,93.43,93.0,86.31,8
95.78,91.13,90.17,83.19,9
96.47,95.12,92.38,95.43,10
95.03,89.6,92.27,94.29,11
94.76,91.16,91.88,91.36,12
95.38,94.17,91.55,94.36,13
96.88,94.6,91.57,96.08,14
97.29,94.32,94.65,94.85,15
95.4,91.44,92.71,95.25,16
96.26,95.07,93.98,96.48,17
97.53,95.77,94.32,91.87,18
97.49,96.27,93.51,96.33,19
96.99,93.77,95.27,95.53,20
98.13,97.04,96.32,91.62,21
97.57,96.42,95.96,94.35,22
97.25,97.0,95.86,98.06,23
98.91,95.86,97.15,97.62,24
97.39,96.15,92.8,96.59,25
97.57,97.22,95.88,96.22,26
98.09,95.57,96.17,96.02,27
98.55,95.86,95.38,97.27,28
97.3,97.72,93.47,97.9,29
98.93,97.18,97.02,93.19,30
98.2,96.98,96.73,95.52,31
98.36,96.05,97.31,96.82,32
98.27,97.88,96.61,96.85,33
97.41,97.34,98.5,97.95,34
98.7,98.34,97.9,95.08,35
97.25,96.8,95.67,98.27,36
98.99,98.4,97.36,97.55,37
99.05,97.22,97.31,97.88,38
98.61,95.95,97.81,95.7,39
98.33,96.57,96.84,98.22,40
99.02,98.43,98.85,96.18,41
98.67,97.99,98.27,98.89,42
99.0,98.3,98.36,94.55,43
98.59,97.39,98.17,97.12,44
98.8,98.23,98.81,97.45,45
98.49,98.36,96.92,98.61,46
99.53,97.66,97.38,98.74,47
99.33,98.09,97.61,96.55,48
99.03,98.46,98.15,98.04,49
99.37,98.99,99.46,99.22,50
99.58,99.27,99.42,98.78,51
99.42,99.17,99.71,98.82,52
99.58,99.29,99.67,98.71,53
99.42,99.38,99.71,98.73,54
99.45,99.02,99.44,99.19,55
99.42,99.33,99.48,99.24,56
99.49,99.45,99.4,99.24,57
99.6,99.44,99.65,99.15,58
99.39,99.31,99.38,99.26,59
99.53,99.13,99.58,99.31,60
99.51,99.07,99.48,98.85,61
99.47,99.04,99.63,99.35,62
99.47,99.16,99.38,99.26,63
99.37,99.38,99.5,99.31,64
99.4,99.26,99.46,99.15,65
99.42,99.4,99.5,99.31,66
99.6,99.08,99.44,99.28,67
99.45,99.42,99.56,99.35,68
99.53,99.26,99.38,99.1,69
99.54,98.8,99.08,99.07,70
99.37,99.24,99.67,99.19,71
99.37,99.27,99.38,99.07,72
99.3,99.11,99.56,98.83,73
99.6,99.44,99.85,98.89,74
99.37,99.46,99.6,99.15,75
99.37,99.49,99.67,99.15,76
99.37,99.49,99.54,99.12,77
99.42,99.51,99.54,99.12,78
99.37,99.44,99.67,99.19,79
