83.08,67.41,63.14,52.24,0
81.01,72.46,80.32,71.14,1
87.0,81.72,81.1,68.49,2
86.22,80.06,80.37,55.81,3
82.61,81.74,82.09,75.98,4
89.06,81.63,86.0,71.52,5
87.47,82.24,84.87,82.44,6
92.01,86.25,87.51,85.6,7
87.86,82.19,80.92,83.18,8
89.82,85.4,90.35,77.68,9
89.06,82.97,85.92,85.9,10
91.5,85.69,87.65,83.86,11
89.45,85.02,89.91,82.68,12
88.61,88.64,87.34,83.53,13
91.59,86.12,82.99,85.74,14
88.2,84.3,86.47,78.97,15
90.72,86.75,87.47,80.4,16
90.72,88.24,86.12,88.26,17
90.25,87.44,87.34,88.25,18
93.07,87.24,83.33,86.9,19
90.71,86.78,88.41,87.71,20
93.41,87.4,91.11,87.0,21
91.37,89.75,91.52,86.46,22
93.7,86.26,90.17,86.97,23
91.76,86.71,86.29,86.0,24
93.79,88.89,87.67,84.25,25
91.06,90.39,87.06,89.88,26
93.68,88.99,82.43,87.71,27
94.43,89.85,90.55,84.76,28
93.7,90.3,86.09,87.1,29
93.26,89.51,89.06,86.45,30
90.81,90.06,87.83,86.76,31
90.35,87.77,89.64,91.31,32
93.18,89.56,91.2,88.67,33
92.13,88.06,89.57,90.16,34
94.75,91.52,89.16,91.38,35
94.13,90.22,90.35,90.23,36
95.4,91.24,92.04,90.81,37
92.64,90.07,88.25,90.13,38
93.26,89.58,89.58,90.17,39
94.13,91.32,90.24,87.95,40
94.43,92.2,90.21,86.8,41
94.6,90.82,92.41,86.66,42
93.97,92.03,92.74,93.49,43
94.6,93.27,91.65,92.1,44
92.92,92.06,92.4,92.95,45
93.85,90.33,90.76,92.82,46
92.94,88.82,91.93,92.92,47
96.2,92.81,92.82,89.08,48
93.97,91.4,92.25,88.74,49
93.5,91.52,93.49,91.53,50
93.8,91.99,93.99,92.31,51
93.8,91.68,93.51,91.59,52
93.97,91.72,94.14,92.31,53
94.04,91.97,95.1,93.23,54
94.21,92.9,95.21,93.87,55
94.19,92.34,94.86,92.45,56
94.6,92.47,94.4,92.58,57
93.74,92.21,94.38,92.51,58
94.6,92.41,94.63,92.51,59
94.13,92.29,95.27,93.16,60
93.8,92.35,94.7,92.45,61
94.28,93.77,95.76,93.23,62
94.28,93.36,95.13,93.23,63
94.6,93.14,94.79,92.51,64
94.36,92.98,94.7,92.45,65
94.51,92.6,94.69,92.58,66
94.6,92.92,95.27,93.23,67
94.04,92.7,94.93,93.23,68
94.36,93.22,94.24,92.58,69
94.36,92.77,93.54,91.8,70
94.13,92.94,94.87,94.01,71
94.51,93.32,94.33,92.58,72
94.28,92.88,95.03,92.58,73
94.9,93.63,94.49,93.23,74
94.9,93.89,94.65,92.58,75
94.51,93.42,94.97,92.51,76
94.43,93.58,94.82,93.3,77
94.43,93.48,94.49,92.58,78
94.43,93.58,94.73,92.58,79
