84.75,72.08,67.76,73.45,0
87.22,77.55,71.38,77.03,1
87.84,78.34,74.13,59.41,2
85.37,78.71,68.92,77.45,3
86.37,79.64,75.28,75.8,4
87.84,78.76,75.39,83.54,5
85.49,76.44,73.56,82.21,6
88.1,81.44,78.03,77.92,7
87.02,82.57,79.5,73.33,8
88.32,81.77,81.5,72.82,9
87.73,81.87,80.26,83.45,10
89.86,83.03,76.91,76.12,11
94.09,85.14,80.07,85.01,12
91.08,81.96,72.58,82.0,13
90.55,83.54,80.18,73.93,14
88.35,84.04,81.23,81.41,15
91.65,84.89,82.41,75.8,16
92.13,85.69,84.48,80.98,17
92.6,86.17,85.44,73.09,18
91.69,86.66,81.59,78.86,19
92.48,84.48,85.56,85.47,20
91.42,83.63,86.76,83.66,21
91.13,84.95,85.6,81.89,22
88.84,82.37,74.66,80.23,23
91.45,87.49,83.89,78.56,24
92.79,86.37,87.88,82.04,25
91.28,83.33,82.27,88.56,26
94.28,88.24,88.14,81.62,27
91.55,85.2,85.86,78.9,28
90.83,86.85,87.78,85.29,29
93.2,85.1,85.68,86.11,30
93.11,87.81,86.03,84.31,31
92.64,87.83,81.0,79.88,32
94.97,85.68,83.51,87.95,33
92.92,87.25,84.43,77.95,34
95.4,86.96,82.02,82.68,35
94.43,86.6,85.26,85.77,36
94.53,86.89,84.58,85.98,37
90.57,86.14,84.85,84.68,38
89.71,86.97,85.18,85.91,39
94.09,85.34,83.44,82.5,40
91.38,85.55,83.73,84.81,41
93.67,87.54,88.23,82.17,42
92.48,87.73,87.41,86.62,43
93.01,84.94,88.28,79.92,44
92.48,89.8,87.55,87.68,45
94.33,86.4,88.14,80.33,46
90.81,86.64,86.66,79.14,47
92.48,89.45,88.19,83.67,48
92.55,87.92,85.4,83.23,49
92.96,88.77,86.84,85.61,50
93.91,89.18,87.38,86.62,51
95.01,90.97,88.03,83.77,52
95.48,90.29,88.62,84.04,53
95.01,90.06,88.65,84.82,54
94.85,90.16,88.55,84.18,55
95.24,89.4,88.79,85.47,56
94.77,90.69,90.1,85.61,57
95.63,89.75,90.07,84.76,58
94.53,89.54,88.03,82.48,59
94.77,89.12,88.85,83.12,60
95.95,90.29,89.59,83.4,61
94.68,89.15,88.5,85.2,62
94.77,90.14,89.73,83.74,63
95.16,90.0,89.21,85.68,64
95.87,90.13,89.85,86.32,65
95.31,90.47,89.71,86.32,66
95.31,90.31,90.34,85.74,67
95.78,90.25,89.86,86.39,68
95.4,89.98,89.52,86.46,69
95.16,89.85,89.96,85.17,70
94.92,89.92,89.34,84.25,71
95.16,89.88,89.61,86.39,72
95.16,89.32,90.23,87.82,73
95.07,88.91,89.03,87.04,74
95.31,89.41,89.06,87.1,75
95.31,89.35,88.81,87.17,76
95.31,88.67,88.64,87.24,77
95.07,88.81,88.71,86.32,78
95.55,89.44,89.03,86.39,79
