88.3,78.86,76.39,75.79,0
91.94,89.55,86.18,77.14,1
92.2,89.34,86.42,83.43,2
92.52,90.86,91.05,87.02,3
93.84,93.75,91.9,82.56,4
95.05,94.45,91.15,94.67,5
93.87,93.3,94.15,94.6,6
93.81,93.38,93.26,87.87,7
96.09,97.19,96.46,94.04,8
95.18,95.49,92.92,97.38,9
96.59,94.17,96.79,92.91,10
97.25,95.57,94.92,95.04,11
96.9,95.27,95.36,88.84,12
97.93,97.25,98.17,94.89,13
97.33,96.41,97.09,97.78,14
98.21,96.63,95.9,95.97,15
97.26,95.27,96.61,98.01,16
97.55,96.67,95.96,98.52,17
98.08,97.08,98.19,98.08,18
98.18,97.68,98.06,96.36,19
98.25,96.64,98.58,97.97,20
98.48,99.2,98.83,97.99,21
98.55,97.35,97.71,97.65,22
98.42,98.43,98.38,98.0,23
97.61,98.62,98.48,98.78,24
98.2,98.56,97.32,98.41,25
97.78,97.81,96.19,97.78,26
99.27,98.82,98.96,98.04,27
98.49,97.88,97.81,97.7,28
99.17,98.54,98.25,97.92,29
98.88,98.69,98.96,98.76,30
99.25,98.96,98.81,98.47,31
98.4,97.96,98.56,98.84,32
98.93,98.61,98.83,98.64,33
98.49,98.51,98.92,98.89,34
98.31,98.61,97.79,98.59,35
99.33,98.54,98.42,99.68,36
99.42,98.79,99.04,98.2,37
99.05,98.9,99.13,98.94,38
99.28,99.21,98.58,98.46,39
98.78,98.16,98.54,97.85,40
98.71,97.78,98.02,98.13,41
99.46,99.03,99.1,98.5,42
99.29,97.69,98.4,98.82,43
99.16,99.43,99.27,97.4,44
99.12,98.65,99.56,98.96,45
98.77,98.1,96.61,98.53,46
99.28,98.76,98.71,97.29,47
99.05,98.7,99.21,97.29,48
99.41,99.06,99.17,98.76,49
99.66,99.42,99.65,99.36,50
99.68,99.49,99.71,99.36,51
99.53,99.58,99.71,99.35,52
99.64,99.44,99.73,99.36,53
99.68,99.48,99.6,99.36,54
99.63,99.48,99.48,99.31,55
99.7,99.59,99.48,99.28,56
99.7,99.59,99.79,99.36,57
99.68,99.45,99.48,99.35,58
99.6,99.32,99.71,99.36,59
99.67,99.61,99.6,99.66,60
99.67,99.62,99.77,99.68,61
99.67,99.63,99.77,99.36,62
99.45,99.45,99.48,99.35,63
99.39,99.5,99.73,99.35,64
99.68,99.6,99.85,99.35,65
99.7,99.63,99.75,99.35,66
99.7,99.54,99.73,99.03,67
99.42,99.58,99.4,99.58,68
99.53,99.5,99.58,99.36,69
99.53,99.64,99.85,99.36,70
99.53,99.57,99.67,99.36,71
99.49,99.7,99.87,99.36,72
99.65,99.6,99.56,99.63,73
99.68,99.54,99.81,99.04,74
99.7,99.69,99.85,99.66,75
99.7,99.66,99.81,99.35,76
99.7,99.61,99.81,99.03,77
99.7,99.64,99.92,99.36,78
99.7,99.68,99.88,99.35,79
