84.66,67.27,65.63,60.05,0
87.64,71.67,73.86,68.04,1
84.34,74.14,68.63,66.01,2
90.14,79.24,74.11,75.98,3
86.46,75.82,74.32,76.64,4
88.84,82.94,78.55,75.88,5
92.99,81.5,79.76,81.0,6
88.83,82.05,79.69,82.03,7
92.02,85.32,85.36,84.41,8
90.66,84.38,81.67,73.37,9
91.59,82.91,83.02,75.58,10
91.52,82.18,78.53,81.51,11
88.74,82.64,82.2,79.47,12
89.94,81.07,87.7,82.57,13
90.42,85.83,82.49,82.16,14
91.45,82.11,85.12,83.8,15
90.4,87.49,84.11,83.93,16
92.64,87.41,90.08,80.3,17
91.67,87.39,83.57,86.79,18
93.96,88.28,86.91,83.23,19
93.62,86.94,86.15,84.66,20
95.07,90.65,91.2,89.11,21
93.04,89.63,85.49,83.97,22
93.26,87.79,90.76,81.87,23
95.46,89.45,91.65,87.38,24
94.85,88.94,92.04,85.03,25
94.51,91.01,92.28,84.45,26
93.35,91.11,89.48,88.63,27
95.95,94.26,93.24,88.81,28
94.99,90.29,89.7,82.82,29
94.77,90.85,88.89,83.02,30
95.01,92.65,93.35,88.02,31
95.46,91.58,90.72,88.9,32
92.55,90.25,90.35,87.57,33
92.94,89.32,90.14,88.11,34
96.11,92.65,93.35,83.74,35
96.43,92.48,92.9,87.01,36
93.67,91.63,93.89,87.5,37
92.16,91.44,89.61,89.1,38
96.66,92.97,95.31,83.23,39
94.45,92.91,94.14,89.48,40
95.48,92.48,90.43,86.12,41
96.02,91.85,95.15,89.55,42
95.23,94.15,93.45,88.33,43
97.21,94.38,95.04,89.45,44
96.48,93.78,88.54,89.34,45
96.26,92.39,91.34,90.94,46
97.83,90.77,93.32,93.46,47
95.01,91.05,91.8,89.78,48
96.88,92.42,93.89,91.15,49
96.99,93.48,95.25,91.02,50
96.51,93.33,95.18,90.95,51
96.99,94.4,95.37,91.02,52
96.28,94.77,95.78,91.46,53
96.75,94.62,95.54,91.02,54
96.28,95.43,95.96,90.88,55
96.75,94.93,96.25,91.02,56
96.58,94.27,95.59,91.59,57
96.66,94.47,96.7,91.8,58
96.28,93.8,96.46,91.8,59
96.66,95.09,96.58,91.15,60
96.66,95.15,96.03,90.95,61
96.51,94.5,96.41,91.02,62
96.66,94.49,95.76,91.59,63
96.28,94.5,96.56,91.09,64
96.75,94.83,96.25,91.09,65
96.75,94.71,96.56,91.09,66
96.43,94.44,96.08,91.73,67
96.43,94.5,96.32,91.15,68
96.43,94.44,96.32,91.02,69
96.43,94.61,96.41,91.02,70
96.75,94.44,96.32,91.02,71
96.43,94.72,96.25,91.15,72
96.66,94.4,95.69,91.02,73
96.43,95.11,95.23,90.95,74
96.9,94.66,95.69,91.09,75
96.66,94.5,95.85,91.09,76
96.43,94.4,95.61,91.02,77
96.43,94.4,95.85,91.09,78
96.66,94.38,96.0,91.73,79
