84.3,63.71,68.37,54.21,0
87.17,70.65,73.52,60.54,1
88.4,73.21,73.1,64.89,2
87.2,74.87,69.02,72.57,3
87.28,76.29,67.07,78.01,4
87.96,76.7,70.66,69.07,5
88.2,77.84,84.08,72.5,6
90.45,78.71,81.24,78.11,7
84.0,77.64,76.95,75.43,8
89.23,83.73,80.91,80.45,9
90.57,84.49,83.82,71.32,10
88.54,79.94,83.41,81.65,11
84.95,79.5,75.27,82.65,12
91.59,86.63,79.52,83.76,13
92.6,85.76,85.27,81.56,14
90.98,83.88,87.22,76.02,15
91.13,82.38,87.09,87.84,16
94.13,87.27,85.31,85.25,17
86.71,83.26,80.6,82.4,18
91.13,86.25,86.99,87.03,19
93.43,84.18,83.82,72.95,20
87.51,82.81,85.2,82.91,21
90.01,88.99,82.35,86.08,22
94.6,88.02,88.07,78.87,23
94.26,89.65,85.47,85.9,24
94.84,87.71,85.84,74.0,25
91.28,87.72,86.62,79.99,26
93.96,87.81,90.69,78.57,27
93.96,86.82,89.13,78.3,28
91.47,90.44,91.41,88.09,29
92.84,87.39,91.97,87.48,30
93.79,85.94,90.63,88.63,31
93.96,89.92,93.01,89.45,32
92.08,92.08,92.45,86.9,33
93.87,90.39,84.46,89.4,34
93.35,89.47,85.22,91.93,35
93.41,90.45,85.84,91.18,36
90.81,89.85,93.56,86.09,37
94.6,89.77,89.88,89.37,38
94.92,90.46,90.79,90.54,39
94.58,92.45,92.23,88.37,40
95.16,90.44,88.25,88.42,41
95.87,92.74,88.18,91.53,42
95.01,90.12,92.32,92.41,43
93.74,92.31,84.59,92.27,44
94.28,90.75,93.03,88.19,45
95.09,91.44,89.86,89.32,46
94.53,92.3,87.2,91.42,47
95.55,89.36,89.34,80.7,48
95.92,90.74,90.26,91.01,49
96.66,92.97,94.34,93.4,50
95.87,93.58,94.51,91.59,51
95.16,92.79,95.66,92.89,52
96.41,93.47,93.79,92.24,53
96.02,93.17,95.2,91.53,54
95.78,93.11,94.96,92.04,55
96.17,93.37,94.86,92.58,56
96.11,94.15,95.06,91.8,57
95.87,93.79,94.17,92.51,58
95.78,93.55,94.72,92.38,59
95.87,94.02,95.51,92.58,60
96.58,94.28,95.04,92.38,61
96.11,94.43,96.24,92.31,62
96.34,94.44,95.44,91.8,63
96.17,93.99,95.9,92.38,64
96.26,93.74,95.44,92.24,65
96.02,94.71,95.52,92.51,66
95.4,94.14,94.72,92.31,67
96.34,94.71,95.52,92.51,68
96.26,94.17,92.76,92.04,69
96.34,93.99,94.09,91.8,70
96.26,94.24,94.58,92.95,71
96.34,94.55,93.72,91.73,72
96.34,94.68,94.66,91.66,73
96.02,94.4,95.54,91.66,74
96.02,94.71,95.78,92.31,75
96.02,94.38,95.61,92.31,76
96.02,94.38,95.61,92.31,77
96.02,94.18,95.13,92.31,78
96.11,94.77,95.78,92.38,79
