81.85,66.98,65.86,71.58,0
86.17,81.42,82.46,65.43,1
89.59,76.47,77.23,69.37,2
85.0,79.43,86.11,78.53,3
87.1,85.69,79.19,75.98,4
83.99,80.37,86.04,81.49,5
89.69,80.73,73.99,76.27,6
92.31,86.28,84.34,88.32,7
88.37,88.51,90.05,88.73,8
91.69,88.67,90.9,82.89,9
93.5,88.69,91.34,87.04,10
89.94,89.86,92.25,82.79,11
88.25,89.51,91.85,82.54,12
93.97,92.56,93.44,88.5,13
92.94,93.49,88.68,91.35,14
94.23,91.0,92.65,88.12,15
94.38,90.73,91.71,89.37,16
94.38,88.0,92.73,87.82,17
93.72,92.07,92.13,91.9,18
93.11,92.35,90.3,93.42,19
94.3,88.92,92.22,88.46,20
96.48,92.8,91.24,90.23,21
96.8,90.84,92.79,90.88,22
92.72,93.74,90.5,92.34,23
93.8,90.61,91.15,91.66,24
94.85,95.42,91.72,93.46,25
95.16,92.4,91.33,91.69,26
95.83,94.4,94.8,92.14,27
94.85,93.63,91.75,89.93,28
95.56,93.87,93.76,92.68,29
95.65,91.73,95.52,86.43,30
96.04,90.03,93.37,92.78,31
98.31,93.09,94.72,88.87,32
96.09,93.81,93.61,88.43,33
94.3,93.76,93.85,92.85,34
95.56,94.73,90.8,92.0,35
94.13,93.67,94.1,92.41,36
95.48,95.05,93.85,88.26,37
98.17,94.88,95.47,89.66,38
94.77,95.22,94.92,93.6,39
96.04,92.84,95.6,93.74,40
96.17,95.24,95.51,94.15,41
96.19,94.0,95.31,92.13,42
95.95,94.46,95.02,91.49,43
96.02,94.32,93.74,92.48,44
96.75,94.77,96.07,91.36,45
96.51,94.37,95.97,92.58,46
97.85,95.72,95.97,93.74,47
93.26,94.27,94.41,93.6,48
93.82,90.5,94.84,92.13,49
96.75,95.74,96.01,94.32,50
96.51,95.44,95.3,93.46,51
96.75,95.95,96.06,93.02,52
96.75,95.66,96.42,94.66,53
96.99,94.95,96.41,94.59,54
96.99,95.56,96.9,92.58,55
96.75,95.5,97.06,94.08,56
95.72,95.28,96.89,94.59,57
96.9,96.29,97.39,94.73,58
96.9,96.99,97.58,94.73,59
97.14,96.51,97.56,94.08,60
96.43,96.3,97.09,94.66,61
96.28,96.63,96.85,94.59,62
96.28,95.92,97.23,94.66,63
96.99,96.73,96.21,94.45,64
97.14,96.51,97.41,94.73,65
96.75,97.27,97.59,94.66,66
97.38,96.85,97.03,94.01,67
96.51,96.57,98.13,94.79,68
96.9,96.3,97.25,94.66,69
97.14,97.21,96.95,94.73,70
96.51,96.38,97.66,94.08,71
96.75,96.46,97.48,94.15,72
96.66,96.63,98.14,94.01,73
96.51,96.04,97.41,94.59,74
96.9,96.35,97.41,94.59,75
96.9,96.73,97.82,94.01,76
97.38,96.77,97.73,94.01,77
96.43,96.36,97.73,94.01,78
96.66,96.46,97.97,94.08,79
