78.62,65.71,56.03,50.0,0
82.8,69.09,64.42,59.99,1
83.59,72.72,70.57,78.97,2
81.85,70.26,65.97,75.99,3
87.28,74.84,65.17,78.59,4
82.0,72.73,68.76,80.64,5
87.35,72.8,67.05,76.58,6
79.91,72.5,68.68,72.03,7
86.9,79.28,72.89,71.54,8
86.05,72.72,68.36,78.03,9
82.44,69.72,69.51,63.36,10
85.02,76.05,76.54,78.45,11
80.7,75.55,74.91,81.49,12
83.29,78.44,71.56,71.14,13
86.14,77.26,74.12,81.74,14
87.2,75.83,70.19,80.57,15
86.9,75.7,69.38,84.72,16
85.02,78.55,78.92,82.13,17
86.73,78.72,75.63,82.68,18
84.54,80.92,75.85,82.66,19
83.82,76.35,69.79,77.67,20
86.11,78.48,75.58,62.82,21
84.56,73.41,67.88,78.63,22
87.76,77.68,72.34,80.38,23
86.83,78.28,80.21,81.08,24
87.15,77.02,71.94,75.57,25
84.95,75.92,74.6,77.61,26
86.19,78.21,79.3,69.21,27
88.35,79.06,75.74,82.27,28
87.08,74.78,74.02,80.2,29
83.07,78.81,70.48,80.39,30
86.85,78.94,77.85,72.58,31
87.03,77.58,74.03,78.36,32
87.64,75.3,70.62,78.6,33
84.48,77.82,80.02,76.69,34
87.98,78.36,72.39,75.91,35
85.09,80.36,78.61,69.21,36
86.51,77.28,73.31,87.29,37
88.5,78.14,74.7,83.8,38
86.68,80.4,73.34,85.46,39
83.44,77.34,67.67,83.25,40
87.13,79.72,71.67,80.03,41
86.52,78.74,79.48,66.76,42
86.14,79.4,74.94,77.04,43
85.49,77.79,72.37,69.0,44
85.75,80.13,77.45,72.04,45
87.41,77.93,75.06,78.15,46
85.83,79.07,75.5,77.57,47
83.22,77.64,75.02,81.79,48
85.54,77.51,73.45,82.88,49
87.86,80.58,75.66,80.77,50
87.24,80.81,75.91,80.06,51
87.78,80.99,73.94,82.13,52
87.62,81.02,76.16,81.49,53
87.07,79.94,75.28,79.55,54
87.15,81.55,78.7,83.12,55
87.39,81.24,75.93,80.77,56
87.15,80.56,76.61,82.06,57
87.71,82.08,79.08,78.97,58
87.54,81.41,77.74,80.98,59
86.35,81.02,76.12,81.69,60
86.52,80.86,77.77,83.63,61
87.0,81.14,77.21,81.69,62
88.18,81.06,77.26,80.47,63
88.27,81.64,80.2,81.12,64
87.39,80.67,78.75,82.85,65
86.93,79.21,77.77,82.98,66
86.61,80.0,79.3,83.84,67
87.25,79.74,76.77,83.19,68
86.61,81.48,78.16,83.7,69
87.79,82.4,80.16,83.9,70
86.54,81.18,78.97,83.84,71
87.32,79.21,77.2,82.34,72
86.85,81.55,79.75,82.78,73
86.78,80.21,78.78,83.12,74
86.78,80.28,79.4,82.92,75
87.25,80.76,79.89,83.12,76
86.69,80.7,79.72,83.05,77
86.78,80.65,80.12,83.05,78
86.69,80.79,80.19,83.05,79
