86.47,82.95,73.92,79.23,0
87.35,86.0,87.36,80.01,1
90.99,92.11,86.82,90.18,2
90.31,91.29,92.28,92.17,3
94.57,94.23,94.34,86.22,4
96.47,94.9,94.11,95.86,5
93.67,94.07,93.21,93.81,6
94.88,94.92,96.15,97.01,7
95.32,96.74,95.52,93.94,8
96.35,95.74,94.69,95.12,9
98.06,95.15,96.52,96.04,10
96.57,96.26,94.94,97.26,11
97.57,95.69,95.34,88.78,12
98.16,97.28,97.61,95.68,13
97.58,96.44,95.44,98.57,14
97.56,95.54,97.11,98.1,15
96.66,97.03,97.21,96.4,16
98.09,94.52,97.02,97.93,17
97.36,97.25,98.23,97.0,18
98.3,98.76,99.02,97.93,19
98.2,97.84,97.79,96.71,20
98.5,98.78,98.52,98.67,21
99.28,98.35,98.21,97.74,22
98.36,98.45,98.46,97.86,23
98.38,98.02,98.61,98.96,24
97.71,98.34,99.1,98.41,25
98.68,98.47,97.46,98.32,26
99.09,98.53,98.98,98.43,27
99.55,98.57,99.02,96.18,28
99.15,98.72,99.1,98.73,29
99.25,98.77,98.75,98.5,30
99.34,98.27,99.06,97.28,31
98.98,98.22,99.27,99.04,32
99.38,98.92,99.52,99.68,33
98.69,98.74,99.23,98.57,34
98.98,98.87,97.34,98.28,35
99.58,98.78,99.02,99.47,36
99.53,98.17,99.02,99.36,37
99.42,98.64,99.04,99.23,38
99.47,99.05,99.27,99.17,39
98.24,98.79,98.44,98.73,40
99.24,98.24,99.08,98.39,41
99.48,98.96,98.63,96.96,42
98.89,97.29,98.4,98.71,43
99.13,99.47,99.46,97.38,44
99.31,98.84,99.58,98.71,45
98.51,98.21,97.94,97.93,46
99.44,99.31,99.69,98.82,47
98.95,99.29,99.69,98.66,48
99.59,99.29,98.04,99.3,49
99.78,99.79,99.94,99.36,50
99.71,99.64,99.92,99.68,51
99.74,99.78,99.85,99.66,52
99.66,99.64,99.88,99.35,53
99.7,99.74,99.88,99.66,54
99.78,99.8,99.88,99.66,55
99.7,99.69,99.81,99.35,56
99.86,99.87,99.88,99.66,57
99.8,99.8,99.85,99.66,58
99.67,99.56,99.85,99.66,59
99.84,99.88,99.85,99.66,60
99.72,99.76,99.92,99.66,61
99.8,99.84,99.88,99.66,62
99.84,99.79,99.85,99.66,63
99.71,99.64,99.85,99.66,64
99.78,99.79,99.92,99.66,65
99.74,99.8,99.92,99.66,66
99.94,99.89,99.85,99.66,67
99.84,99.88,99.88,99.65,68
99.8,99.74,99.83,99.35,69
99.78,99.88,99.92,99.66,70
99.96,99.93,99.85,99.66,71
99.78,99.88,99.98,99.68,72
99.96,99.93,99.85,99.66,73
99.78,99.8,99.88,99.66,74
99.82,99.84,99.85,99.66,75
99.82,99.88,99.88,99.66,76
99.8,99.84,99.88,99.66,77
99.8,99.8,99.85,99.66,78
99.8,99.84,99.88,99.66,79
